Plate ID,Row,Column,Genotype,Mouse,Region,Experiment Date,DOB,Cage
Cal-JB-005,D,18,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,D,19,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,D,20,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,D,21,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,D,22,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,D,23,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,D,24,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,12,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,13,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,14,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,15,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,16,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,17,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,18,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,19,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,20,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,21,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,22,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,23,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,E,24,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,12,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,13,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,14,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,15,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,16,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,17,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,18,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,19,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,20,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,21,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,22,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,23,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,F,24,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,12,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,13,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,14,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,15,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,16,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,17,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,18,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,19,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,20,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,21,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,22,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,23,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,G,24,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,12,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,13,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,14,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,15,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,16,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,17,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,18,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,19,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,20,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,21,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,22,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,23,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,H,24,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,12,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,13,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,14,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,15,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,16,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,17,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,18,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,19,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,20,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,21,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,22,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,23,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,I,24,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,12,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,13,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,14,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,15,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,16,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,17,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,18,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,19,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,20,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,21,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,22,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,23,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,J,24,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,12,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,13,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,14,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,15,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,16,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,17,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,18,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,19,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,20,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,21,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,K,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,K,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,K,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,12,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,L,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,L,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,M,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,M,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,N,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,21,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,22,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,23,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,N,24,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,O,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,O,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,O,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,O,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,O,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,O,16,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,O,17,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,O,18,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,O,19,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,O,20,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,O,21,,,E,#N/A,#N/A,#N/A
Cal-JB-005,O,22,,,E,#N/A,#N/A,#N/A
Cal-JB-005,O,23,,,E,#N/A,#N/A,#N/A
Cal-JB-005,O,24,,,E,#N/A,#N/A,#N/A
Cal-JB-005,P,1,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,2,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,3,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,4,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,5,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,6,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,7,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,8,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,9,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,10,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,11,WT,2273,P,11/13/2023,6/6/2023,4
Cal-JB-005,P,12,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,P,13,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,P,14,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,P,15,WT,2274,P,11/13/2023,6/6/2023,5
Cal-JB-005,P,16,WT,2274,P,11/13/2023,6/6/2023,5
