Plate ID,Row,Column,Genotype,Mouse,Region,Experiment Date,DOB,Cage
Cal_JB-001,E,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,13,WT,4798,D,11/10/2023,6/5/2023,1
Cal_JB-001,E,14,WT,4798,D,11/10/2023,6/5/2023,1
Cal_JB-001,E,15,WT,4798,D,11/10/2023,6/5/2023,1
Cal_JB-001,E,16,WT,4798,D,11/10/2023,6/5/2023,1
Cal_JB-001,E,17,WT,4798,D,11/10/2023,6/5/2023,1
Cal_JB-001,E,18,WT,4798,D,11/10/2023,6/5/2023,1
Cal_JB-001,E,19,WT,4798,D,11/10/2023,6/5/2023,1
Cal_JB-001,E,20,WT,4798,D,11/10/2023,6/5/2023,1
Cal_JB-001,E,21,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,22,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,23,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,E,24,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,18,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,19,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,20,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,21,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,22,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,23,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,F,24,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,18,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,19,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,20,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,21,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,22,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,23,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,G,24,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,18,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,19,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,20,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,21,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,22,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,23,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,H,24,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,18,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,19,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,20,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,21,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,22,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,23,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,I,24,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,18,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,19,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,20,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,21,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,22,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,23,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,J,24,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,18,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,19,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,20,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,21,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,22,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,23,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,K,24,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,18,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,19,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,20,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,21,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,22,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,23,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,L,24,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,18,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,19,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,20,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,21,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,22,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,23,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,M,24,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,18,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,19,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,20,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,21,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,22,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,23,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,N,24,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,18,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,19,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,20,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,O,21,,,E,,,
Cal_JB-001,O,22,,,E,,,
Cal_JB-001,O,23,,,E,,,
Cal_JB-001,O,24,,,E,,,
Cal_JB-001,P,1,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,2,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,3,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,4,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,5,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,6,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,7,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,8,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,9,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,10,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,11,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,12,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,13,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,14,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,15,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,16,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,17,WT,4798,P,11/10/2023,6/5/2023,1
Cal_JB-001,P,18,WT,4798,P,11/10/2023,6/5/2023,1
